ROW_ID,ORDER_ID,ORDER_DATE,PRIORITY,QUANTITY,SALES,DISCOUNT,MODE,PROFIT,UNIT_PRICE,SHIPPING_COSTS,CUSTOMER_ID,PROVINCE,REGION,SEGMENT,CATEGORY,SUB_CATEGORY,PRODUCT_NAME,PRODUCT_CONTAINER,SHIP_DATE
2150,15397,2/6/2010,Critical,43,121.94,0.01,Regular Air,-51.30,2.6,2.4,538,Ontario,Ontario,Home Office,Office Supplies,Pens & Art Supplies,12 Colored Short Pencils,Wrap Bag,2/7/2010
2149,15397,2/6/2010,Critical,29,1178.04,0.07,Regular Air,-53.81,40.98,6.5,538,Ontario,Ontario,Home Office,Technology,Computer Peripherals,Targus USB Numeric Keypad,Small Box,2/6/2010
2148,15397,2/6/2010,Critical,42,223.33,0,Express Air,-111.89,4.98,4.32,538,Ontario,Ontario,Home Office,Technology,Computer Peripherals,"DS/HD IBM Formatted Diskettes, 10/Pack - Staples",Small Pack,2/8/2010
2151,15399,5/13/2012,Critical,38,3988.0895,0.02,Regular Air,969.86,125.99,4.2,421,Ontario,Ontario,Small Business,Technology,Telephones and Communication,V3682,Small Box,5/15/2012
2152,15399,5/13/2012,Critical,7,2202.45,0.01,Delivery Truck,-51.28,284.98,69.55,421,Quebec,Quebec,Small Business,Furniture,Chairs & Chairmats,Global Commerce� Series High-Back Swivel/Tilt Chairs,Jumbo Drum,5/15/2012
2153,15399,5/13/2012,Critical,46,2514.5125,0.04,Express Air,601.65,65.99,4.99,421,Nova Scotia,Atlantic,Small Business,Technology,Telephones and Communication,T193,Small Box,5/14/2012
2154,15425,7/25/2011,Low,29,2896.14,0.08,Express Air,366.63,99.99,19.99,777,Alberta,West,Home Office,Technology,Computer Peripherals,U.S. Robotics 56K Internet Call Modem,Small Box,7/29/2011
2156,15428,2/9/2011,Critical,10,941.6215,0.01,Regular Air,-186.67,110.99,8.99,761,Alberta,West,Small Business,Technology,Telephones and Communication,LX 677,Small Box,2/12/2011
2155,15428,2/9/2011,Critical,50,1444.96,0.09,Express Air,-6.34,29.1,4,761,Alberta,West,Small Business,Technology,Computer Peripherals,Acco Keyboard-In-A-Box�,Small Box,2/10/2011
2157,15462,2/26/2011,Critical,20,862.64,0.08,Regular Air,320.81,43.41,2.99,665,Saskachewan,Prarie,Home Office,Office Supplies,Binders and Binder Accessories,Satellite Sectional Post Binders,Small Box,2/27/2011
2158,15463,7/24/2010,Low,48,293.3,0.04,Express Air,-193.48,5.98,7.5,74,Prince Edward Island,Atlantic,Corporate,Office Supplies,Paper,Xerox 1920,Small Box,7/26/2010
2159,15491,1/18/2012,Medium,5,901.374,0.01,Regular Air,-648.65,205.99,2.5,404,Saskachewan,Prarie,Small Business,Technology,Telephones and Communication,V70,Small Box,1/18/2012
2160,15524,5/11/2012,Medium,27,156.82,0.03,Regular Air,-37.62,5.68,3.6,661,Saskachewan,Prarie,Consumer,Office Supplies,"Scissors, Rulers and Trimmers",Acme� Preferred Stainless Steel Scissors,Small Pack,5/12/2012
2161,15591,6/6/2012,Critical,31,426.34,0,Regular Air,73.53,12.58,5.16,23,Northwest Territories,Northwest Territories,Small Business,Furniture,Office Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",Small Box,6/8/2012
2163,15616,3/23/2012,Critical,34,134.06,0.09,Regular Air,5.98,4.13,1.17,335,Yukon,Yukon,Corporate,Office Supplies,Pens & Art Supplies,Newell 31,Wrap Bag,3/25/2012
2162,15616,3/23/2012,Critical,12,386.71,0.01,Express Air,-84.12,30.98,6.5,335,Yukon,Yukon,Corporate,Technology,Computer Peripherals,Belkin ErgoBoard� Keyboard,Small Box,3/24/2012
2166,15618,8/4/2010,Medium,14,782.4505,0.06,Regular Air,-11.40,65.99,3.99,73,Prince Edward Island,Atlantic,Consumer,Technology,Telephones and Communication,StarTAC 7760,Small Box,8/6/2010
2165,15618,8/4/2010,Medium,44,792.8,0.08,Regular Air,26.27,18.97,9.54,73,Prince Edward Island,Atlantic,Consumer,Office Supplies,Paper,Xerox 1939,Small Box,8/6/2010
2164,15618,8/4/2010,Medium,9,50.93,0.06,Regular Air,-34.98,5.28,6.26,73,Prince Edward Island,Atlantic,Consumer,Office Supplies,Paper,Xerox 1928,Small Box,8/7/2010
2168,15619,6/28/2011,Low,9,1425.21,0.1,Delivery Truck,-65.02,160.98,30,391,Nova Scotia,Atlantic,Corporate,Furniture,Chairs & Chairmats,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,Jumbo Drum,7/5/2011
2167,15619,6/28/2011,Low,36,123.13,0.05,Express Air,20.57,3.29,1.35,391,Nova Scotia,Atlantic,Corporate,Office Supplies,Rubber Bands,Acco� Hot Clips� Clips to Go,Wrap Bag,7/2/2011
2170,15621,9/24/2011,Critical,39,1105.66,0.02,Regular Air,-136.20,28.28,13.99,96,British Columbia,West,Consumer,Office Supplies,Storage & Organization,Eldon Portable Mobile Manager,Medium Box,9/24/2011
2169,15621,9/24/2011,Critical,18,35.51,0.02,Express Air,-13.95,1.68,1.57,96,British Columbia,West,Consumer,Office Supplies,Pens & Art Supplies,Newell 323,Wrap Bag,9/25/2011
2172,15622,8/25/2011,High,21,135.99,0.09,Regular Air,-129.24,6.48,9.68,148,British Columbia,West,Consumer,Office Supplies,Paper,Xerox 1993,Small Box,8/26/2011
2171,15622,8/25/2011,High,34,8581.25,0,Delivery Truck,1464.23,240.98,60.2,148,British Columbia,West,Consumer,Furniture,Bookcases,"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors",Jumbo Box,8/26/2011
2175,15651,10/4/2012,Critical,8,1496.83,0.07,Delivery Truck,-329.72,179.29,56.2,303,New Brunswick,Atlantic,Small Business,Furniture,Tables,Bevis Round Conference Room Tables and Bases,Jumbo Box,10/6/2012
2174,15651,10/4/2012,Critical,14,1144.35,0.05,Regular Air,-448.60,80.98,35,303,New Brunswick,Atlantic,Small Business,Office Supplies,Storage & Organization,"Carina 42""Hx23 3/4""W Media Storage Unit",Large Box,10/6/2012
2173,15651,10/4/2012,Critical,40,2182.91,0.1,Express Air,549.45,60.22,3.5,303,New Brunswick,Atlantic,Small Business,Office Supplies,Appliances,"Fellowes Smart Surge Ten-Outlet Protector, Platinum",Small Box,10/7/2012
2177,15654,10/2/2009,Not Specified,4,9396.41,0.02,Delivery Truck,-4991.42,2550.14,29.7,726,Yukon,Yukon,Corporate,Technology,Office Machines,Epson DFX-8500 Dot Matrix Printer,Jumbo Drum,10/4/2009
2176,15654,10/2/2009,Not Specified,27,7937.59,0.03,Delivery Truck,1383.24,300.98,54.92,726,Yukon,Yukon,Corporate,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",Jumbo Box,10/4/2009
2178,15687,4/9/2012,Critical,48,3400.63,0.08,Delivery Truck,-892.79,70.98,46.74,421,Ontario,Ontario,Small Business,Furniture,Bookcases,"Hon Metal Bookcases, Putty",Jumbo Box,4/12/2012
2179,15712,12/4/2012,High,1,102.9,0.07,Delivery Truck,-81.89,48.58,54.11,338,Manitoba,Prarie,Corporate,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,Jumbo Box,12/6/2012
2180,15714,7/5/2011,High,50,2510.71,0.01,Express Air,3.60,49.43,19.99,662,Saskachewan,Prarie,Home Office,Office Supplies,Appliances,"Eureka Hand Vacuum, Bagless",Small Box,7/7/2011
2181,15715,10/15/2012,Critical,43,2123.64,0.03,Regular Air,1013.77,47.9,5.86,666,Saskachewan,Prarie,Home Office,Office Supplies,Paper,Xerox 1938,Small Box,10/18/2012
2184,15718,1/27/2009,Critical,50,55.89,0.06,Regular Air,-3.05,1.14,0.7,221,Ontario,Ontario,Corporate,Office Supplies,Rubber Bands,OIC Thumb-Tacks,Wrap Bag,1/30/2009
2183,15718,1/27/2009,Critical,41,1863.02,0.03,Regular Air,360.63,43.98,8.99,221,Ontario,Ontario,Corporate,Office Supplies,Pens & Art Supplies,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,Small Pack,1/29/2009
2182,15718,1/27/2009,Critical,36,100.87,0.09,Regular Air,8.40,2.94,0.7,221,Ontario,Ontario,Corporate,Office Supplies,Pens & Art Supplies,Newell 338,Wrap Bag,1/28/2009
2185,15719,1/18/2011,Critical,18,5405.44,0.07,Delivery Truck,604.46,300.98,64.73,538,Ontario,Ontario,Home Office,Furniture,Chairs & Chairmats,"Global Leather and Oak Executive Chair, Black",Jumbo Drum,1/19/2011
2186,15744,3/21/2010,Critical,16,838.81,0.09,Regular Air,290.77,55.48,6.79,236,Ontario,Ontario,Corporate,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",Small Box,3/22/2010
2188,15751,8/15/2009,Critical,21,397.732,0.01,Regular Air,-26.05,20.99,0.99,169,Saskachewan,Prarie,Corporate,Technology,Telephones and Communication,Accessory15,Small Pack,8/16/2009
2187,15751,8/15/2009,Critical,37,189.6,0.02,Regular Air,89.65,4.98,0.49,169,Saskachewan,Prarie,Corporate,Office Supplies,Labels,Avery White Multi-Purpose Labels,Small Box,8/16/2009
2189,15778,5/6/2010,High,9,43.23,0,Regular Air,-29.53,3.98,5.26,741,British Columbia,West,Small Business,Office Supplies,Binders and Binder Accessories,Ibico Presentation Index for Binding Systems,Small Box,5/8/2010
2190,15780,4/13/2011,Critical,19,71.77,0.03,Regular Air,22.71,3.78,0.71,313,Ontario,Ontario,Corporate,Office Supplies,Rubber Bands,Staples Bulldog Clip,Wrap Bag,4/15/2011
2191,15781,9/3/2012,High,29,824.51,0.01,Regular Air,0.90,27.48,4,345,Newfoundland,Atlantic,Home Office,Technology,Computer Peripherals,Belkin MediaBoard 104- Keyboard,Small Box,9/4/2012
2192,15782,3/30/2012,High,35,2339.64,0.1,Regular Air,-1916.71,71.37,69,116,Alberta,West,Small Business,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",Large Box,4/1/2012
2196,15808,12/14/2010,Critical,3,58.14,0.01,Regular Air,-96.25,20.99,4.81,216,Ontario,Ontario,Corporate,Technology,Telephones and Communication,1726 Digital Answering Machine,Medium Box,12/15/2010
2195,15808,12/14/2010,Critical,45,882.96,0.06,Regular Air,11.65,19.98,4,216,Ontario,Ontario,Corporate,Technology,Computer Peripherals,Belkin 105-Key Black Keyboard,Small Box,12/16/2010
2194,15808,12/14/2010,Critical,42,906.64,0.07,Express Air,-148.93,22.38,15.1,216,Ontario,Ontario,Corporate,Office Supplies,Binders and Binder Accessories,"Avery Flip-Chart Easel Binder, Black",Small Box,12/14/2010
2193,15808,12/14/2010,Critical,33,126.88,0.05,Regular Air,12.63,3.7,1.61,216,Ontario,Ontario,Corporate,Furniture,Office Furnishings,3M Hangers With Command Adhesive,Wrap Bag,12/14/2010
2198,15815,5/1/2009,Critical,24,107.41,0.03,Regular Air,20.68,4.55,1.49,618,Saskachewan,Prarie,Corporate,Office Supplies,Binders and Binder Accessories,Presstex Flexible Ring Binders,Small Box,5/1/2009
2197,15815,5/1/2009,Critical,43,528.6,0.01,Regular Air,52.59,11.7,5.63,618,Saskachewan,Prarie,Corporate,Office Supplies,Binders and Binder Accessories,Fellowes Binding Cases,Small Box,5/3/2009
2201,15872,10/30/2012,Not Specified,19,718.41,0.1,Regular Air,23.94,40.99,17.48,191,Manitoba,Prarie,Corporate,Office Supplies,Paper,Xerox 1893,Small Box,10/31/2012
2200,15872,10/30/2012,Not Specified,23,188.53,0,Regular Air,-27.49,7.35,5.96,191,Manitoba,Prarie,Corporate,Office Supplies,Paper,"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack",Small Box,11/1/2012
2199,15872,10/30/2012,Not Specified,48,5198.12,0.01,Delivery Truck,1481.67,100.98,15.66,191,Manitoba,Prarie,Corporate,Office Supplies,Appliances,Avanti 1.7 Cu. Ft. Refrigerator,Jumbo Drum,10/30/2012
2202,15878,11/4/2010,High,36,275.06,0.05,Regular Air,-237.87,7.28,11.15,173,Nova Scotia,Atlantic,Corporate,Office Supplies,Paper,"Array� Parchment Paper, Assorted Colors",Small Box,11/6/2010
2204,15904,10/27/2009,Not Specified,49,1836.84,0.09,Express Air,129.95,40.97,8.99,684,Saskachewan,Prarie,Small Business,Office Supplies,Pens & Art Supplies,Sanford 52201 APSCO Electric Pencil Sharpener,Small Pack,10/29/2009
2203,15904,10/27/2009,Not Specified,39,124.01,0.08,Regular Air,-109.02,3.28,3.97,684,Saskachewan,Prarie,Small Business,Office Supplies,Pens & Art Supplies,Newell 342,Wrap Bag,10/28/2009
2205,15906,9/27/2010,Low,8,2174.96,0.05,Delivery Truck,-223.89,264.98,17.86,580,Manitoba,Prarie,Corporate,Technology,Office Machines,Panasonic KX-P1131 Dot Matrix Printer,Jumbo Drum,9/29/2010
2208,15907,4/11/2011,High,4,28.05,0.09,Regular Air,-5.41,7.04,2.17,46,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Paper,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",Wrap Bag,4/12/2011
2207,15907,4/11/2011,High,36,3722.29,0.04,Express Air,950.68,105.98,13.99,46,Northwest Territories,Northwest Territories,Home Office,Furniture,Office Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",Medium Box,4/14/2011
2206,15907,4/11/2011,High,36,1837.44,0.01,Delivery Truck,-1414.41,48.58,54.11,46,Northwest Territories,Northwest Territories,Home Office,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,Jumbo Box,4/13/2011
2210,15937,11/6/2012,Low,17,215.65,0.01,Express Air,77.38,12.22,2.85,6,Northwest Territories,Northwest Territories,Corporate,Furniture,Office Furnishings,Aluminum Document Frame,Small Pack,11/15/2012
2209,15937,11/6/2012,Low,32,311.44,0.04,Regular Air,74.07,9.78,1.99,6,Northwest Territories,Northwest Territories,Corporate,Technology,Computer Peripherals,"Memorex Slim 80 Minute CD-R, 10/Pack",Small Pack,11/10/2012
2211,15941,12/10/2011,Not Specified,15,951.09,0.02,Delivery Truck,-246.32,58.14,36.61,429,Quebec,Quebec,Consumer,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,Jumbo Box,12/12/2011
2212,15971,8/14/2009,High,15,2172.515,0.06,Regular Air,32.75,175.99,8.99,392,Nova Scotia,Atlantic,Consumer,Technology,Telephones and Communication,2180,Small Box,8/15/2009
2214,15972,8/9/2011,Not Specified,2,14.39,0.07,Regular Air,-10.24,5.81,3.37,282,Ontario,Ontario,Small Business,Office Supplies,Rubber Bands,"Advantus Push Pins, Aluminum Head",Wrap Bag,8/10/2011
2213,15972,8/9/2011,Not Specified,3,10.33,0.04,Regular Air,-3.86,2.98,1.58,282,Ontario,Ontario,Small Business,Office Supplies,Rubber Bands,Staples Gold Paper Clips,Wrap Bag,8/9/2011
2215,16005,12/24/2012,Not Specified,7,51.03,0.09,Regular Air,-21.38,6.81,5.48,587,Manitoba,Prarie,Corporate,Office Supplies,Binders and Binder Accessories,Avery Self-Adhesive Photo Pockets for Polaroid Photos,Small Box,12/26/2012
2216,16032,12/5/2009,Low,35,436.98,0.07,Regular Air,75.61,12.64,4.98,199,Manitoba,Prarie,Home Office,Furniture,Office Furnishings,Nu-Dell Executive Frame,Small Pack,12/12/2009
2220,16036,1/5/2012,Medium,33,550.93,0.1,Regular Air,-141.60,17.7,9.47,348,Quebec,Quebec,Corporate,Office Supplies,Storage & Organization,Portfile� Personal File Boxes,Small Box,1/6/2012
2219,16036,1/5/2012,Medium,10,1319.421,0.07,Regular Air,-268.87,155.99,8.08,348,Quebec,Quebec,Corporate,Technology,Telephones and Communication,I888 World Phone,Small Box,1/6/2012
2218,16036,1/5/2012,Medium,28,169.22,0.05,Regular Air,-165.11,5.81,8.49,348,Quebec,Quebec,Corporate,Office Supplies,Binders and Binder Accessories,Fellowes Black Plastic Comb Bindings,Small Box,1/7/2012
2217,16036,1/5/2012,Medium,28,2160.27,0.09,Regular Air,-818.32,80.98,35,348,Nova Scotia,Atlantic,Corporate,Office Supplies,Storage & Organization,Carina Double Wide Media Storage Towers in Natural & Black,Large Box,1/6/2012
2221,16039,5/16/2012,High,3,121.12,0.1,Regular Air,-118.82,43.98,1.99,30,Northwest Territories,Northwest Territories,Home Office,Technology,Computer Peripherals,"Memorex 80 Minute CD-R Spindle, 100/Pack",Small Pack,5/17/2012
2223,16065,7/20/2010,High,14,54.99,0.06,Regular Air,8.07,4,1.3,283,Ontario,Ontario,Corporate,Office Supplies,Paper,EcoTones� Memo Sheets,Wrap Bag,7/21/2010
2222,16065,7/20/2010,High,15,6933.45,0.04,Delivery Truck,1200.21,449.99,49,283,Ontario,Ontario,Corporate,Technology,Copiers and Fax,Canon PC940 Copier,Jumbo Drum,7/20/2010
2224,16096,1/19/2011,High,9,42.21,0,Express Air,18.21,2.88,0.99,66,Ontario,Ontario,Consumer,Office Supplies,Labels,Avery 474,Small Box,1/20/2011
2226,16098,7/21/2012,Low,44,1001.99,0.09,Regular Air,333.53,24.95,2.99,324,Ontario,Ontario,Home Office,Office Supplies,Binders and Binder Accessories,Large Capacity Hanging Post Binders,Small Box,7/23/2012
2225,16098,7/21/2012,Low,31,480.43,0.06,Regular Air,50.59,14.98,8.99,324,Ontario,Ontario,Home Office,Furniture,Office Furnishings,"GE 4 Foot Flourescent Tube, 40 Watt",Small Pack,7/25/2012
2227,16100,3/7/2011,Medium,44,226.18,0.01,Regular Air,-115.54,4.82,5.72,79,Prince Edward Island,Atlantic,Corporate,Furniture,Office Furnishings,Magna Visual Magnetic Picture Hangers,Small Pack,3/8/2011
2228,16102,12/13/2009,Not Specified,25,13255.93,0.02,Delivery Truck,4089.27,500.98,26,398,Yukon,Yukon,Home Office,Furniture,Chairs & Chairmats,Global Troy� Executive Leather Low-Back Tilter,Jumbo Drum,12/15/2009
2230,16103,7/15/2012,Not Specified,22,426.7,0.06,Regular Air,104.77,19.84,4.1,325,Manitoba,Prarie,Corporate,Office Supplies,Pens & Art Supplies,Prismacolor Color Pencil Set,Wrap Bag,7/17/2012
2229,16103,7/15/2012,Not Specified,31,217.14,0,Regular Air,-62.97,6.48,6.22,325,Ontario,Ontario,Corporate,Office Supplies,Paper,Xerox 1894,Small Box,7/17/2012
2231,16128,5/8/2011,High,46,2968.66,0.07,Regular Air,1077.49,63.94,14.48,669,Saskachewan,Prarie,Corporate,Furniture,Office Furnishings,"Howard Miller 16"" Diameter Gallery Wall Clock",Small Box,5/8/2011
2232,16132,10/27/2012,Medium,26,519.96,0.07,Regular Air,169.44,21.38,2.99,784,Alberta,West,Small Business,Office Supplies,Binders and Binder Accessories,Acco D-Ring Binder w/DublLock�,Small Box,10/28/2012
2233,16133,9/25/2009,Critical,16,3083.04,0.06,Delivery Truck,872.13,200.97,15.59,558,New Brunswick,Atlantic,Small Business,Technology,Office Machines,Hewlett-Packard Deskjet 6122 Color Inkjet Printer,Jumbo Drum,9/25/2009
2234,16133,9/25/2009,Critical,1,27.96,0.17,Regular Air,-9.13,14.89,13.56,154,Nova Scotia,Atlantic,Small Business,Furniture,Office Furnishings,Tensor Computer Mounted Lamp,Large Box,9/27/2009
2235,16134,11/19/2012,High,43,21921.28,0.04,Delivery Truck,10521.33,500.98,28.14,184,New Brunswick,Atlantic,Home Office,Technology,Office Machines,"Hewlett-Packard cp1700 [D, PS] Series Color Inkjet Printers",Jumbo Drum,11/21/2012
2236,16160,7/23/2011,Critical,50,514.86,0.09,Regular Air,-53.18,10.89,4.5,284,Ontario,Ontario,Home Office,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,Small Box,7/24/2011
2238,16161,7/28/2012,Medium,38,151.19,0.03,Regular Air,60.63,3.78,0.71,132,British Columbia,West,Consumer,Office Supplies,Rubber Bands,Staples Bulldog Clip,Wrap Bag,7/30/2012
2237,16161,7/28/2012,Medium,49,2692.6895,0.03,Regular Air,768.32,65.99,4.2,132,British Columbia,West,Consumer,Technology,Telephones and Communication,6162i,Small Box,7/29/2012
2240,16164,1/3/2012,Low,26,69.38,0.08,Regular Air,-70.73,2.52,4.28,235,British Columbia,West,Home Office,Office Supplies,Pens & Art Supplies,"Binney & Smith inkTank� Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",Wrap Bag,1/10/2012
2239,16164,1/3/2012,Low,22,3353.54,0.07,Regular Air,1189.96,162.93,19.99,235,British Columbia,West,Home Office,Office Supplies,Envelopes,Multimedia Mailers,Small Box,1/12/2012
2241,16164,1/3/2012,Low,26,2354.15,0.03,Delivery Truck,774.79,90.97,14,235,Saskachewan,Prarie,Home Office,Technology,Office Machines,Lexmark Z54se Color Inkjet Printer,Jumbo Drum,1/7/2012
2244,16165,7/22/2010,Not Specified,19,3555.29,0.09,Express Air,183.28,193.17,19.99,188,Manitoba,Prarie,Small Business,Office Supplies,Storage & Organization,Fellowes Staxonsteel� Drawer Files,Small Box,7/22/2010
2243,16165,7/22/2010,Not Specified,24,1452.48,0.07,Express Air,376.52,62.18,10.84,188,Manitoba,Prarie,Small Business,Furniture,Office Furnishings,Deflect-o Glass Clear Studded Chair Mats,Medium Box,7/23/2010
2242,16165,7/22/2010,Not Specified,4,136.68,0.01,Express Air,-125.16,30.73,4,188,Manitoba,Prarie,Small Business,Technology,Computer Peripherals,Fellowes 17-key keypad for PS/2 interface,Small Box,7/24/2010
2245,16166,1/31/2010,Critical,36,78.51,0.09,Regular Air,-10.06,2.18,1.38,740,British Columbia,West,Small Business,Office Supplies,Rubber Bands,Advantus Push Pins,Wrap Bag,2/1/2010
2247,16193,4/9/2012,Not Specified,29,1364.8025,0.07,Regular Air,-183.68,55.99,5,29,Northwest Territories,Northwest Territories,Corporate,Technology,Telephones and Communication,Accessory36,Small Pack,4/11/2012
2246,16193,4/9/2012,Not Specified,8,300.2,0,Regular Air,6.41,34.76,8.22,29,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Storage & Organization,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",Small Box,4/11/2012
2248,16194,10/7/2010,Not Specified,24,2435.5135,0.08,Regular Air,315.49,125.99,4.2,421,Nova Scotia,Atlantic,Small Business,Technology,Telephones and Communication,V3682,Small Box,10/9/2010
2250,16196,10/20/2009,High,39,3925.9715,0.06,Regular Air,671.95,125.99,8.8,285,Ontario,Ontario,Home Office,Technology,Telephones and Communication,StarTAC 6500,Small Box,10/21/2009
2249,16196,10/20/2009,High,44,14521.39,0.03,Regular Air,5034.15,320.98,24.49,285,Ontario,Ontario,Home Office,Furniture,Chairs & Chairmats,Hon Pagoda� Stacking Chairs,Large Box,10/22/2009
2252,16197,10/26/2012,Critical,19,103.68,0.08,Regular Air,-58.16,5.28,5.85,696,New Brunswick,Atlantic,Consumer,Office Supplies,Paper,Xerox 1972,Small Box,10/27/2012
